
John Wolfe,Democratic,1,0.116%
Jon Adams,Democratic,0,0.000%
Uncommitted,Democratic,12,1.389%
,Party Total:,864,
,,,
Chris Christie,Republican,4,0.188%
Jeb Bush,Republican,14,0.656%
Ben Carson,Republican,24,1.125%
Donald J. Trump,Republican,955,44.773%
Marco Rubio,Republican,107,5.016%
Ted Cruz,Republican,856,40.131%
Rick Santorum,Republican,2,0.094%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,149,6.985%
Rand Paul,Republican,6,0.281%
Jim Lynch,Republican,1,0.047%
Mike Huckabee,Republican,7,0.328%
Uncommitted,Republican,8,0.375%
,Party Total:,"2,133",
,,,
Austin Petersen,Libertarian,2,28.571%
Steven Elliott (Steve) Kerbel,Libertarian,1,14.286%
Rhett Rosenquest Smith,Libertarian,1,14.286%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,3,42.857%
,Party Total:,7,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"3,004",
,,,

U.S. President,,,11 of 11 Precincts Reported
Hillary Clinton,Democratic,397,48.474%
Henry Hewes,Democratic,5,0.611%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.122%
Bernie Sanders,Democratic,398,48.596%
Keith Judd,Democratic,1,0.122%
Willie L. Wilson,Democratic,1,0.122%
Martin J. O'Malley,Democratic,2,0.244%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.122%
Uncommitted,Democratic,13,1.587%
,Party Total:,819,
,,,
Chris Christie,Republican,11,0.426%
Jeb Bush,Republican,18,0.696%
Ben Carson,Republican,33,1.277%
Donald J. Trump,Republican,"1,191",46.074%
Marco Rubio,Republican,149,5.764%
Ted Cruz,Republican,886,34.275%
Rick Santorum,Republican,2,0.077%
Carly Fiorina,Republican,1,0.039%
John R. Kasich,Republican,261,10.097%
Rand Paul,Republican,6,0.232%
Jim Lynch,Republican,1,0.039%
Mike Huckabee,Republican,13,0.503%
Uncommitted,Republican,13,0.503%
,Party Total:,"2,585",
,,,
Austin Petersen,Libertarian,3,60.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,2,40.000%
,Party Total:,5,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"3,410",
,,,

U.S. President,,,12 of 12 Precincts Reported
Hillary Clinton,Democratic,421,43.718%
Henry Hewes,Democratic,6,0.623%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.104%
Bernie Sanders,Democratic,505,52.440%
Keith Judd,Democratic,4,0.415%
Willie L. Wilson,Democratic,4,0.415%
Martin J. O'Malley,Democratic,2,0.208%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,2,0.208%
Uncommitted,Democratic,18,1.869%
,Party Total:,963,
,,,
Chris Christie,Republican,4,0.125%
Jeb Bush,Republican,9,0.280%
Ben Carson,Republican,36,1.121%
Donald J. Trump,Republican,"1,489",46.372%
Marco Rubio,Republican,124,3.862%
Ted Cruz,Republican,"1,246",38.804%
Rick Santorum,Republican,1,0.031%
Carly Fiorina,Republican,3,0.093%
John R. Kasich,Republican,273,8.502%
Rand Paul,Republican,5,0.156%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,13,0.405%
Uncommitted,Republican,8,0.249%
,Party Total:,"3,211",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,2,100.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"4,176",
,,,

U.S. President,,,8 of 8 Precincts Reported
Hillary Clinton,Democratic,346,49.358%
Henry Hewes,Democratic,3,0.428%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.143%
Bernie Sanders,Democratic,334,47.646%
Keith Judd,Democratic,1,0.143%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,3,0.428%
John Wolfe,Democratic,1,0.143%
Jon Adams,Democratic,4,0.571%
Uncommitted,Democratic,8,1.141%
,Party Total:,701,
,,,
Chris Christie,Republican,3,0.153%
Jeb Bush,Republican,7,0.356%
Ben Carson,Republican,24,1.221%
Donald J. Trump,Republican,916,46.592%
Marco Rubio,Republican,76,3.866%
Ted Cruz,Republican,808,41.099%
Rick Santorum,Republican,1,0.051%
Carly Fiorina,Republican,1,0.051%
John R. Kasich,Republican,119,6.053%
Rand Paul,Republican,5,0.254%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,2,0.102%
Uncommitted,Republican,4,0.203%
,Party Total:,"1,966",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,1,25.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,3,75.000%
,Party Total:,4,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"2,671",
,,,

U.S. President,,,10 of 10 Precincts Reported
Hillary Clinton,Democratic,305,50.164%
Henry Hewes,Democratic,1,0.164%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,291,47.862%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,1,0.164%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.164%
Uncommitted,Democratic,9,1.480%
,Party Total:,608,
,,,
Chris Christie,Republican,4,0.210%
Jeb Bush,Republican,8,0.420%
Ben Carson,Republican,21,1.103%
Donald J. Trump,Republican,958,50.315%
Marco Rubio,Republican,61,3.204%
Ted Cruz,Republican,748,39.286%
Rick Santorum,Republican,1,0.053%
Carly Fiorina,Republican,1,0.053%
John R. Kasich,Republican,88,4.622%
Rand Paul,Republican,2,0.105%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,6,0.315%
Uncommitted,Republican,6,0.315%
,Party Total:,"1,904",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,2,100.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"2,515",
,,,

U.S. President,,,17 of 17 Precincts Reported
Hillary Clinton,Democratic,925,54.734%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.059%
Bernie Sanders,Democratic,707,41.834%
Keith Judd,Democratic,3,0.178%
Willie L. Wilson,Democratic,6,0.355%
Martin J. O'Malley,Democratic,1,0.059%
John Wolfe,Democratic,4,0.237%
Jon Adams,Democratic,5,0.296%
Uncommitted,Democratic,38,2.249%
,Party Total:,"1,690",
,,,
Chris Christie,Republican,8,0.158%
Jeb Bush,Republican,13,0.256%
Ben Carson,Republican,62,1.222%
Donald J. Trump,Republican,"2,064",40.686%
Marco Rubio,Republican,242,4.770%
Ted Cruz,Republican,"2,263",44.609%
Rick Santorum,Republican,5,0.099%
Carly Fiorina,Republican,2,0.039%
John R. Kasich,Republican,370,7.294%
Rand Paul,Republican,7,0.138%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,16,0.315%
Uncommitted,Republican,21,0.414%
,Party Total:,"5,073",
,,,
Austin Petersen,Libertarian,2,28.571%
Steven Elliott (Steve) Kerbel,Libertarian,2,28.571%
Rhett Rosenquest Smith,Libertarian,2,28.571%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,14.286%
,Party Total:,7,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"6,770",
,,,

U.S. President,,,13 of 13 Precincts Reported
Hillary Clinton,Democratic,364,47.582%
Henry Hewes,Democratic,1,0.131%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.261%
Bernie Sanders,Democratic,385,50.327%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,6,0.784%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.131%
Uncommitted,Democratic,6,0.784%
,Party Total:,765,
,,,
Chris Christie,Republican,6,0.168%
Jeb Bush,Republican,12,0.337%
Ben Carson,Republican,38,1.066%
Donald J. Trump,Republican,"1,580",44.307%
Marco Rubio,Republican,151,4.234%
Ted Cruz,Republican,"1,571",44.055%
Rick Santorum,Republican,4,0.112%
Carly Fiorina,Republican,2,0.056%
John R. Kasich,Republican,171,4.795%
Rand Paul,Republican,4,0.112%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,15,0.421%
Uncommitted,Republican,12,0.337%
,Party Total:,"3,566",
,,,
Austin Petersen,Libertarian,2,33.333%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,2,33.333%
Uncommitted,Libertarian,2,33.333%
,Party Total:,6,
,,,
Uncommitted,Constitution,4,100.000%
,Total Votes:,"4,341",
,,,

U.S. President,,,5 of 5 Precincts Reported
Hillary Clinton,Democratic,69,51.880%
Henry Hewes,Democratic,0,0.000%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,63,47.368%
Keith Judd,Democratic,1,0.752%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,0,0.000%
Uncommitted,Democratic,0,0.000%
,Party Total:,133,
,,,
Chris Christie,Republican,5,0.660%
Jeb Bush,Republican,5,0.660%
Ben Carson,Republican,6,0.792%
Donald J. Trump,Republican,455,60.026%
Marco Rubio,Republican,22,2.902%
Ted Cruz,Republican,208,27.441%
Rick Santorum,Republican,1,0.132%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,48,6.332%
Rand Paul,Republican,3,0.396%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,3,0.396%
Uncommitted,Republican,2,0.264%
,Party Total:,758,
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,0,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,891,
,,,

U.S. President,,,13 of 13 Precincts Reported
Hillary Clinton,Democratic,432,46.502%
Henry Hewes,Democratic,2,0.215%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.215%
Bernie Sanders,Democratic,480,51.668%
Keith Judd,Democratic,2,0.215%
Willie L. Wilson,Democratic,2,0.215%
Martin J. O'Malley,Democratic,3,0.323%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,2,0.215%
Uncommitted,Democratic,4,0.431%
,Party Total:,929,
,,,
Chris Christie,Republican,12,0.237%
Jeb Bush,Republican,26,0.514%
Ben Carson,Republican,39,0.770%
Donald J. Trump,Republican,"2,482",49.032%
Marco Rubio,Republican,213,4.208%
Ted Cruz,Republican,"1,918",37.890%
Rick Santorum,Republican,2,0.040%
Carly Fiorina,Republican,4,0.079%
John R. Kasich,Republican,325,6.420%
Rand Paul,Republican,11,0.217%
Jim Lynch,Republican,1,0.020%
Mike Huckabee,Republican,14,0.277%
Uncommitted,Republican,15,0.296%
,Party Total:,"5,062",
,,,
Austin Petersen,Libertarian,6,54.545%
Steven Elliott (Steve) Kerbel,Libertarian,1,9.091%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,1,9.091%
Uncommitted,Libertarian,3,27.273%
,Party Total:,11,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"6,003",
,,,

U.S. President,,,8 of 8 Precincts Reported
Hillary Clinton,Democratic,486,67.220%
Henry Hewes,Democratic,2,0.277%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.138%
Bernie Sanders,Democratic,209,28.907%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,1,0.138%
Martin J. O'Malley,Democratic,3,0.415%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,2,0.277%
Uncommitted,Democratic,19,2.628%
,Party Total:,723,
,,,
Chris Christie,Republican,1,0.055%
Jeb Bush,Republican,5,0.273%
Ben Carson,Republican,16,0.873%
Donald J. Trump,Republican,970,52.948%
Marco Rubio,Republican,62,3.384%
Ted Cruz,Republican,654,35.699%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,106,5.786%
Rand Paul,Republican,1,0.055%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,4,0.218%
Uncommitted,Republican,13,0.710%
,Party Total:,"1,832",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,1,100.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,1,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"2,557",
,,,

U.S. President,,,10 of 10 Precincts Reported
Hillary Clinton,Democratic,340,44.619%
Henry Hewes,Democratic,3,0.394%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.131%
Bernie Sanders,Democratic,409,53.675%
Keith Judd,Democratic,1,0.131%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,2,0.262%
John Wolfe,Democratic,1,0.131%
Jon Adams,Democratic,2,0.262%
Uncommitted,Democratic,3,0.394%
,Party Total:,762,
,,,
Chris Christie,Republican,2,0.068%
Jeb Bush,Republican,15,0.507%
Ben Carson,Republican,32,1.081%
Donald J. Trump,Republican,"1,144",38.636%
Marco Rubio,Republican,141,4.762%
Ted Cruz,Republican,"1,374",46.403%
Rick Santorum,Republican,1,0.034%
Carly Fiorina,Republican,5,0.169%
John R. Kasich,Republican,218,7.362%
Rand Paul,Republican,7,0.236%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,12,0.405%
Uncommitted,Republican,10,0.338%
,Party Total:,"2,961",
,,,
Austin Petersen,Libertarian,2,50.000%
Steven Elliott (Steve) Kerbel,Libertarian,1,25.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,25.000%
,Party Total:,4,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"3,727",
,,,

U.S. President,,,5 of 5 Precincts Reported
Hillary Clinton,Democratic,252,50.909%
Henry Hewes,Democratic,3,0.606%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.202%
Bernie Sanders,Democratic,226,45.657%
Keith Judd,Democratic,1,0.202%
Willie L. Wilson,Democratic,1,0.202%
Martin J. O'Malley,Democratic,1,0.202%
John Wolfe,Democratic,1,0.202%
Jon Adams,Democratic,1,0.202%
Uncommitted,Democratic,8,1.616%
,Party Total:,495,
,,,
Chris Christie,Republican,4,0.248%
Jeb Bush,Republican,5,0.310%
Ben Carson,Republican,14,0.867%
Donald J. Trump,Republican,698,43.247%
Marco Rubio,Republican,59,3.656%
Ted Cruz,Republican,694,42.999%
Rick Santorum,Republican,2,0.124%
Carly Fiorina,Republican,1,0.062%
John R. Kasich,Republican,129,7.993%
Rand Paul,Republican,2,0.124%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,4,0.248%
Uncommitted,Republican,2,0.124%
,Party Total:,"1,614",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,2,100.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,4,100.000%
,Total Votes:,"2,115",
,,,

U.S. President,,,10 of 10 Precincts Reported
Hillary Clinton,Democratic,330,49.401%
Henry Hewes,Democratic,1,0.150%
"Roque ""Rocky"" De La Fuente",Democratic,2,0.299%
Bernie Sanders,Democratic,324,48.503%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,1,0.150%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.150%
Uncommitted,Democratic,9,1.347%
,Party Total:,668,
,,,
Chris Christie,Republican,2,0.083%
Jeb Bush,Republican,6,0.249%
Ben Carson,Republican,19,0.790%
Donald J. Trump,Republican,"1,192",49.543%
Marco Rubio,Republican,93,3.865%
Ted Cruz,Republican,898,37.323%
Rick Santorum,Republican,2,0.083%
Carly Fiorina,Republican,1,0.042%
John R. Kasich,Republican,166,6.899%
Rand Paul,Republican,7,0.291%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,6,0.249%
Uncommitted,Republican,14,0.582%
,Party Total:,"2,406",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,1,50.000%
Uncommitted,Libertarian,1,50.000%
,Party Total:,2,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"3,078",
,,,

U.S. President,,,11 of 11 Precincts Reported
Hillary Clinton,Democratic,554,51.535%
Henry Hewes,Democratic,2,0.186%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.093%
Bernie Sanders,Democratic,506,47.070%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,2,0.186%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,2,0.186%
Uncommitted,Democratic,8,0.744%
,Party Total:,"1,075",
,,,
Chris Christie,Republican,6,0.157%
Jeb Bush,Republican,11,0.288%
Ben Carson,Republican,37,0.970%
Donald J. Trump,Republican,"1,976",51.796%
Marco Rubio,Republican,165,4.325%
Ted Cruz,Republican,"1,345",35.256%
Rick Santorum,Republican,3,0.079%
Carly Fiorina,Republican,2,0.052%
John R. Kasich,Republican,240,6.291%
Rand Paul,Republican,3,0.079%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,13,0.341%
Uncommitted,Republican,14,0.367%
,Party Total:,"3,815",
,,,
Austin Petersen,Libertarian,4,80.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,20.000%
,Party Total:,5,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"4,897",
,,,

U.S. President,,,18 of 18 Precincts Reported
Hillary Clinton,Democratic,691,64.219%
Henry Hewes,Democratic,6,0.558%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,360,33.457%
Keith Judd,Democratic,1,0.093%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,1,0.093%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,6,0.558%
Uncommitted,Democratic,11,1.022%
,Party Total:,"1,076",
,,,
Chris Christie,Republican,4,0.160%
Jeb Bush,Republican,4,0.160%
Ben Carson,Republican,17,0.680%
Donald J. Trump,Republican,"1,376",55.040%
Marco Rubio,Republican,90,3.600%
Ted Cruz,Republican,868,34.720%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,1,0.040%
John R. Kasich,Republican,119,4.760%
Rand Paul,Republican,1,0.040%
Jim Lynch,Republican,2,0.080%
Mike Huckabee,Republican,11,0.440%
Uncommitted,Republican,7,0.280%
,Party Total:,"2,500",
,,,
Austin Petersen,Libertarian,4,57.143%
Steven Elliott (Steve) Kerbel,Libertarian,1,14.286%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,2,28.571%
,Party Total:,7,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"3,584",
,,,

U.S. President,,,25 of 25 Precincts Reported
Hillary Clinton,Democratic,"1,240",43.909%
Henry Hewes,Democratic,3,0.106%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.035%
Bernie Sanders,Democratic,"1,553",54.993%
Keith Judd,Democratic,4,0.142%
Willie L. Wilson,Democratic,2,0.071%
Martin J. O'Malley,Democratic,6,0.212%
John Wolfe,Democratic,1,0.035%
Jon Adams,Democratic,7,0.248%
Uncommitted,Democratic,7,0.248%
,Party Total:,"2,824",
,,,
Chris Christie,Republican,19,0.155%
Jeb Bush,Republican,28,0.228%
Ben Carson,Republican,86,0.701%
Donald J. Trump,Republican,"4,303",35.095%
Marco Rubio,Republican,500,4.078%
Ted Cruz,Republican,"6,452",52.622%
Rick Santorum,Republican,3,0.024%
Carly Fiorina,Republican,2,0.016%
John R. Kasich,Republican,789,6.435%
Rand Paul,Republican,17,0.139%
Jim Lynch,Republican,1,0.008%
Mike Huckabee,Republican,29,0.237%
Uncommitted,Republican,32,0.261%
,Party Total:,"12,261",
,,,
Austin Petersen,Libertarian,6,46.154%
Steven Elliott (Steve) Kerbel,Libertarian,2,15.385%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,2,15.385%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,3,23.077%
,Party Total:,13,
,,,
Uncommitted,Constitution,1,100.000%
,Total Votes:,"15,099",
,,,

U.S. President,,,18 of 18 Precincts Reported
Hillary Clinton,Democratic,616,41.594%
Henry Hewes,Democratic,3,0.203%
"Roque ""Rocky"" De La Fuente",Democratic,3,0.203%
Bernie Sanders,Democratic,831,56.111%
Keith Judd,Democratic,2,0.135%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,1,0.068%
John Wolfe,Democratic,2,0.135%
Jon Adams,Democratic,3,0.203%
Uncommitted,Democratic,20,1.350%
,Party Total:,"1,481",
,,,
Chris Christie,Republican,10,0.292%
Jeb Bush,Republican,28,0.818%
Ben Carson,Republican,62,1.812%
Donald J. Trump,Republican,"1,268",37.065%
Marco Rubio,Republican,281,8.214%
Ted Cruz,Republican,"1,265",36.977%
Rick Santorum,Republican,2,0.058%
Carly Fiorina,Republican,3,0.088%
John R. Kasich,Republican,461,13.476%
Rand Paul,Republican,6,0.175%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,17,0.497%
Uncommitted,Republican,18,0.526%
,Party Total:,"3,421",
,,,
Austin Petersen,Libertarian,3,27.273%
Steven Elliott (Steve) Kerbel,Libertarian,2,18.182%
Rhett Rosenquest Smith,Libertarian,2,18.182%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,4,36.364%
,Party Total:,11,
,,,
Uncommitted,Constitution,5,100.000%
,Total Votes:,"4,918",
,,,

U.S. President,,,16 of 16 Precincts Reported
Hillary Clinton,Democratic,319,52.990%
Henry Hewes,Democratic,1,0.166%
"Roque ""Rocky"" De La Fuente",Democratic,0,0.000%
Bernie Sanders,Democratic,271,45.017%
Keith Judd,Democratic,3,0.498%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.166%
Uncommitted,Democratic,7,1.163%
,Party Total:,602,
,,,
Chris Christie,Republican,3,0.165%
Jeb Bush,Republican,4,0.220%
Ben Carson,Republican,11,0.605%
Donald J. Trump,Republican,941,51.732%
Marco Rubio,Republican,59,3.244%
Ted Cruz,Republican,687,37.768%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,84,4.618%
Rand Paul,Republican,8,0.440%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,16,0.880%
Uncommitted,Republican,6,0.330%
,Party Total:,"1,819",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,1,100.000%
Uncommitted,Libertarian,0,0.000%
,Party Total:,1,
,,,
Uncommitted,Constitution,2,100.000%
,Total Votes:,"2,424",
,,,

U.S. President,,,12 of 12 Precincts Reported
Hillary Clinton,Democratic,314,47.720%
Henry Hewes,Democratic,3,0.456%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.152%
Bernie Sanders,Democratic,326,49.544%
Keith Judd,Democratic,1,0.152%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,2,0.304%
Jon Adams,Democratic,3,0.456%
Uncommitted,Democratic,8,1.216%
,Party Total:,658,
,,,
Chris Christie,Republican,3,0.103%
Jeb Bush,Republican,14,0.478%
Ben Carson,Republican,35,1.196%
Donald J. Trump,Republican,"1,316",44.976%
Marco Rubio,Republican,129,4.409%
Ted Cruz,Republican,"1,207",41.251%
Rick Santorum,Republican,1,0.034%
Carly Fiorina,Republican,0,0.000%
John R. Kasich,Republican,207,7.075%
Rand Paul,Republican,6,0.205%
Jim Lynch,Republican,1,0.034%
Mike Huckabee,Republican,2,0.068%
Uncommitted,Republican,5,0.171%
,Party Total:,"2,926",
,,,
Austin Petersen,Libertarian,3,75.000%
Steven Elliott (Steve) Kerbel,Libertarian,0,0.000%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
Marc Allan Feldman,Libertarian,0,0.000%
Uncommitted,Libertarian,1,25.000%
,Party Total:,4,
,,,
Uncommitted,Constitution,0,0.000%
,Total Votes:,"3,588",
,,,

U.S. President,,,11 of 11 Precincts Reported
Hillary Clinton,Democratic,217,42.054%
Henry Hewes,Democratic,2,0.388%
"Roque ""Rocky"" De La Fuente",Democratic,1,0.194%
Bernie Sanders,Democratic,293,56.783%
Keith Judd,Democratic,0,0.000%
Willie L. Wilson,Democratic,0,0.000%
Martin J. O'Malley,Democratic,0,0.000%
John Wolfe,Democratic,0,0.000%
Jon Adams,Democratic,1,0.194%
Uncommitted,Democratic,2,0.388%
,Party Total:,516,
,,,
Chris Christie,Republican,3,0.137%
Jeb Bush,Republican,18,0.822%
Ben Carson,Republican,14,0.640%
Donald J. Trump,Republican,"1,099",50.206%
Marco Rubio,Republican,66,3.015%
Ted Cruz,Republican,841,38.419%
Rick Santorum,Republican,0,0.000%
Carly Fiorina,Republican,1,0.046%
John R. Kasich,Republican,117,5.345%
Rand Paul,Republican,10,0.457%
Jim Lynch,Republican,0,0.000%
Mike Huckabee,Republican,7,0.320%
Uncommitted,Republican,13,0.594%
,Party Total:,"2,189",
,,,
Austin Petersen,Libertarian,0,0.000%
Steven Elliott (Steve) Kerbel,Libertarian,2,66.667%
Rhett Rosenquest Smith,Libertarian,0,0.000%
Cecil Ince,Libertarian,0,0.000%
